paper_title,author,year,journal,dataset,dataset_size,num_inputs,classes,train_size,test_size,method,situation,error,error_sd,tuning,ntree,mtry,evaluation,comparison
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,anneal,898,38,5,592,306,inTreeStel,interpret,7,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,aus credit,690,14,2,455,235,inTreeStel,interpret,15.7,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,auto,205,25,6,135,70,inTreeStel,interpret,26.2,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,breast cancer,699,9,2,461,238,inTreeStel,interpret,4.8,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,credit,690,15,2,455,235,inTreeStel,interpret,15.9,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,german credit,1000,24,2,660,340,inTreeStel,interpret,28.6,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,glass,214,9,6,141,73,inTreeStel,interpret,31,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,heart,270,13,2,178,92,inTreeStel,interpret,22.4,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,hepatitis,155,19,2,102,53,inTreeStel,interpret,21.1,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,horse,368,22,2,242,126,inTreeStel,interpret,19.7,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,iris,150,4,3,99,51,inTreeStel,interpret,4.7,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,labor,57,16,2,37,20,inTreeStel,interpret,14.8,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,led7,3200,7,10,2112,1088,inTreeStel,interpret,26.9,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,lymphoma,148,18,3,97,51,inTreeStel,interpret,20.9,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,pima,768,8,2,506,262,inTreeStel,interpret,27.2,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,tic-tac,958,9,2,632,326,inTreeStel,interpret,0.2,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,vehicle,846,18,4,558,288,inTreeStel,interpret,28.5,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,waveform,3300,21,3,2178,1122,inTreeStel,interpret,19.8,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,wine,178,13,3,117,61,inTreeStel,interpret,8.6,NA,NA,100,NA,100 runs train/test,paired t-test
Interpreting tree ensembles with inTrees,Deng,2014,arXiv preprint,zoo,101,16,7,66,35,inTreeStel,interpret,6.1,NA,NA,100,NA,100 runs train/test,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,afp,9974,19,2,8976,998,rf,allround,22.95,0.65,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,balance,625,4,3,562,63,rf,allround,15.53,3.96,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,biodeg,1055,41,2,949,106,rf,allround,13.08,3,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,breast cancer alt,699,9,2,629,70,rf,allround,3.16,1.94,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,breast cancer,106,9,6,95,11,rf,allround,30.15,12.64,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,car,1728,6,4,1555,173,rf,allround,3.18,1.39,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,climate,540,18,2,486,54,rf,allround,7.47,3.42,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,ecoli,336,7,8,302,34,rf,allround,13.96,6.1,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,hepatitis,155,19,2,139,16,rf,allround,15.61,9.25,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,hillvalley noise,1212,100,2,606,606,rf,allround,44.84,1.1,default,100,sqrt(p),150 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,hillvalley no noise,1212,100,2,606,606,rf,allround,44.33,0.74,default,100,sqrt(p),150 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,iris,150,4,3,135,15,rf,allround,5.11,5.14,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,letters,"20,000",16,26,15000,"5,000",rf,allround,3.88,0.17,default,100,sqrt(p),15 runs 75/25,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,movement,360,90,25,324,36,rf,allround,18.43,6.38,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,lymphoma,298,18,4,268,30,rf,allround,1.27,2.88,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,musk,467,167,2,420,47,rf,allround,0.33,0.87,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,nursery,"12,960",8,5,11664,"1,296",rf,allround,0.37,0.2,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,orl,400,1024,40,200,200,rf,allround,10.75,1.79,default,100,sqrt(p),15 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,ozone,2536,72,2,2282,254,rf,allround,3.01,1.11,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,page blocks,5473,10,5,4925,548,rf,allround,2.53,0.66,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,parkinsons,195,22,2,175,20,rf,allround,9.22,6.39,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,pie,"11,560",1024,68,2040,"9,520",rf,allround,22.72,0.63,default,100,sqrt(p),15 runs 20/80,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,planning relax,182,12,2,163,19,rf,allround,29.56,9.82,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,polyandenylation,9255,169,2,4418,4837,rf,allround,35.61,0.34,default,100,sqrt(p),15 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,seeds,210,7,3,189,21,rf,allround,6.63,5.21,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,smpred,"12,563",100,2,2614,"9,949",rf,allround,4.6,0.11,default,100,sqrt(p),15 runs 20/80,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,soybean,683,35,19,307,376,rf,allround,5.46,4.36,default,100,sqrt(p),15 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,spect heart,267,22,2,80,187,rf,allround,25.39,1.74,default,100,sqrt(p),15 runs 33/66,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,splice,3190,59,2,2871,319,rf,allround,5.01,1.12,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,steel plates faults,1941,27,7,1746,195,rf,allround,21.7,2.93,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,heart,270,13,2,243,27,rf,allround,17.59,6.73,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,vehicle,846,18,4,761,85,rf,allround,25.31,4.32,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,vertebral 2c,310,6,2,279,31,rf,allround,15.96,7.2,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,vertebral 3c,310,6,3,279,31,rf,allround,15.23,5.95,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,waveform1,5000,21,3,4500,500,rf,allround,15.06,1.67,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,waveform2,5000,40,3,4500,500,rf,allround,15.09,1.52,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,wine,178,13,3,160,18,rf,allround,2.22,3.68,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,wine quality red,1599,11,6,1439,160,rf,allround,29.32,3.71,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,wine quality white,4898,11,7,4408,490,rf,allround,30.12,2.17,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,yeast,1484,8,10,1335,149,rf,allround,38.42,3.81,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,yale,165,1024,15,75,90,rf,allround,29.07,2.87,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,yaleB,2432,1024,38,1216,1216,rf,allround,3.13,0.44,default,100,sqrt(p),15 runs 40/60,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,afp,9974,19,2,8976,998,pca-rf,allround,26.35,0.69,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,balance,625,4,3,562,63,pca-rf,allround,12.41,3.53,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,biodeg,1055,41,2,949,106,pca-rf,allround,12.71,3.01,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,breast cancer alt,699,9,2,629,70,pca-rf,allround,2.92,2.01,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,breast cancer,106,9,6,95,11,pca-rf,allround,26.8,13.39,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,car,1728,6,4,1555,173,pca-rf,allround,2.95,1.51,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,climate,540,18,2,486,54,pca-rf,allround,8.81,3.38,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,ecoli,336,7,8,302,34,pca-rf,allround,13,5.52,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,hepatitis,155,19,2,139,16,pca-rf,allround,15.6,8.77,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,hillvalley noise,1212,100,2,606,606,pca-rf,allround,10.44,1.22,default,100,sqrt(p),150 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,hillvalley no noise,1212,100,2,606,606,pca-rf,allround,0.18,0.42,default,100,sqrt(p),150 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,iris,150,4,3,135,15,pca-rf,allround,4.53,4.48,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,letters,"20,000",16,26,15000,"5,000",pca-rf,allround,3.67,0.1,default,100,sqrt(p),15 runs 75/25,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,movement,360,90,25,324,36,pca-rf,allround,12.24,5.57,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,lymphoma,298,18,4,268,30,pca-rf,allround,0.97,2.5,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,musk,467,167,2,420,47,pca-rf,allround,0.38,0.88,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,nursery,"12,960",8,5,11664,"1,296",pca-rf,allround,0.29,0.15,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,orl,400,1024,40,200,200,pca-rf,allround,25,2.94,default,100,sqrt(p),15 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,ozone,2536,72,2,2282,254,pca-rf,allround,2.89,1.13,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,page blocks,5473,10,5,4925,548,pca-rf,allround,2.45,0.62,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,parkinsons,195,22,2,175,20,pca-rf,allround,8.23,6.15,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,pie,"11,560",1024,68,2040,"9,520",pca-rf,allround,19.81,0.65,default,100,sqrt(p),15 runs 20/80,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,planning relax,182,12,2,163,19,pca-rf,allround,29.37,9.38,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,polyandenylation,9255,169,2,4418,4837,pca-rf,allround,38.6,0.72,default,100,sqrt(p),15 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,seeds,210,7,3,189,21,pca-rf,allround,6.13,5.21,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,smpred,"12,563",100,2,2614,"9,949",pca-rf,allround,4.13,0.15,default,100,sqrt(p),15 runs 20/80,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,soybean,683,35,19,307,376,pca-rf,allround,4.97,4.79,default,100,sqrt(p),15 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,spect heart,267,22,2,80,187,pca-rf,allround,22.59,1.22,default,100,sqrt(p),15 runs 33/66,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,splice,3190,59,2,2871,319,pca-rf,allround,9.04,1.62,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,steel plates faults,1941,27,7,1746,195,pca-rf,allround,22.12,3.11,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,heart,270,13,2,243,27,pca-rf,allround,16.54,6.77,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,vehicle,846,18,4,761,85,pca-rf,allround,21.33,4.47,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,vertebral 2c,310,6,2,279,31,pca-rf,allround,14.67,7,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,vertebral 3c,310,6,3,279,31,pca-rf,allround,14.26,5.76,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,waveform1,5000,21,3,4500,500,pca-rf,allround,13.81,1.53,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,waveform2,5000,40,3,4500,500,pca-rf,allround,13.72,1.62,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,wine,178,13,3,160,18,pca-rf,allround,2.68,3.82,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,wine quality red,1599,11,6,1439,160,pca-rf,allround,29.03,3.66,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,wine quality white,4898,11,7,4408,490,pca-rf,allround,29.86,1.91,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,yeast,1484,8,10,1335,149,pca-rf,allround,37.82,3.65,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,yale,165,1024,15,75,90,pca-rf,allround,37.6,4.48,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,yaleB,2432,1024,38,1216,1216,pca-rf,allround,19.03,1.11,default,100,sqrt(p),15 runs 40/60,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,afp,9974,19,2,8976,998,lda-rf,allround,16.26,0.71,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,balance,625,4,3,562,63,lda-rf,allround,11.46,3.44,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,biodeg,1055,41,2,949,106,lda-rf,allround,12.55,3.07,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,breast cancer alt,699,9,2,629,70,lda-rf,allround,3.02,1.91,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,breast cancer,106,9,6,95,11,lda-rf,allround,27.64,13.01,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,car,1728,6,4,1555,173,lda-rf,allround,2.8,1.41,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,climate,540,18,2,486,54,lda-rf,allround,7.7,3.5,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,ecoli,336,7,8,302,34,lda-rf,allround,12.87,6.02,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,hepatitis,155,19,2,139,16,lda-rf,allround,15.3,9.11,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,hillvalley noise,1212,100,2,606,606,lda-rf,allround,15.66,0.92,default,100,sqrt(p),150 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,hillvalley no noise,1212,100,2,606,606,lda-rf,allround,0.22,0.8,default,100,sqrt(p),150 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,iris,150,4,3,135,15,lda-rf,allround,4.63,5.06,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,letters,"20,000",16,26,15000,"5,000",lda-rf,allround,3.34,0.15,default,100,sqrt(p),15 runs 75/25,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,movement,360,90,25,324,36,lda-rf,allround,15.13,5.63,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,lymphoma,298,18,4,268,30,lda-rf,allround,1.05,2.63,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,musk,467,167,2,420,47,lda-rf,allround,1.81,2.09,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,nursery,"12,960",8,5,11664,"1,296",lda-rf,allround,0.19,0.13,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,orl,400,1024,40,200,200,lda-rf,allround,10.7,2.07,default,100,sqrt(p),15 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,ozone,2536,72,2,2282,254,lda-rf,allround,2.89,1.1,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,page blocks,5473,10,5,4925,548,lda-rf,allround,2.35,0.62,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,parkinsons,195,22,2,175,20,lda-rf,allround,9.89,6.93,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,pie,"11,560",1024,68,2040,"9,520",lda-rf,allround,21.11,0.7,default,100,sqrt(p),15 runs 20/80,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,planning relax,182,12,2,163,19,lda-rf,allround,31.25,9.61,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,polyandenylation,9255,169,2,4418,4837,lda-rf,allround,24.61,0.73,default,100,sqrt(p),15 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,seeds,210,7,3,189,21,lda-rf,allround,6.04,4.5,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,smpred,"12,563",100,2,2614,"9,949",lda-rf,allround,5.57,0.2,default,100,sqrt(p),15 runs 20/80,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,soybean,683,35,19,307,376,lda-rf,allround,5.03,4.08,default,100,sqrt(p),15 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,spect heart,267,22,2,80,187,lda-rf,allround,22.07,1.02,default,100,sqrt(p),15 runs 33/66,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,splice,3190,59,2,2871,319,lda-rf,allround,7.9,1.79,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,steel plates faults,1941,27,7,1746,195,lda-rf,allround,22.66,3.08,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,heart,270,13,2,243,27,lda-rf,allround,16.77,6.86,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,vehicle,846,18,4,761,85,lda-rf,allround,20.66,4.6,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,vertebral 2c,310,6,2,279,31,lda-rf,allround,14.95,6.69,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,vertebral 3c,310,6,3,279,31,lda-rf,allround,14.67,5.69,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,waveform1,5000,21,3,4500,500,lda-rf,allround,14.12,1.5,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,waveform2,5000,40,3,4500,500,lda-rf,allround,14.12,1.54,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,wine,178,13,3,160,18,lda-rf,allround,1.89,3.2,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,wine quality red,1599,11,6,1439,160,lda-rf,allround,29,3.7,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,wine quality white,4898,11,7,4408,490,lda-rf,allround,29.71,2.01,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,yeast,1484,8,10,1335,149,lda-rf,allround,37.77,3.69,default,100,sqrt(p),15 runs 10-cv,paired t-test
